team,result,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,R,H,E,B,i_13,i_14,i_15,i_16,i_17,i_18,year,month,day,week,home,away,dbheader
LG,승,0,0,0,0,0,2,0,0,1,-1,-1,-1,3,9,0,3,-1,-1,-1,-1,-1,-1,2020,5,26,1,한화,LG,0
한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,1,2,-1,-1,-1,-1,-1,-1,2020,5,26,1,한화,LG,0
SK,패,0,0,1,0,0,0,0,1,0,-1,-1,-1,2,6,2,5,-1,-1,-1,-1,-1,-1,2020,5,27,2,두산,SK,0
두산,승,1,0,0,0,3,0,0,0,-1,-1,-1,-1,4,7,0,2,-1,-1,-1,-1,-1,-1,2020,5,27,2,두산,SK,0
삼성,승,1,1,0,1,1,3,3,1,0,-1,-1,-1,11,11,1,14,-1,-1,-1,-1,-1,-1,2020,5,27,2,롯데,삼성,0
롯데,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,5,1,1,-1,-1,-1,-1,-1,-1,2020,5,27,2,롯데,삼성,0
키움,패,0,0,1,0,1,0,0,0,1,-1,-1,-1,3,11,2,4,-1,-1,-1,-1,-1,-1,2020,5,27,2,NC,키움,0
NC,승,1,0,0,2,4,3,0,0,-1,-1,-1,-1,10,13,0,5,-1,-1,-1,-1,-1,-1,2020,5,27,2,NC,키움,0
KIA,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,0,4,-1,-1,-1,-1,-1,-1,2020,5,27,2,KT,KIA,0
KT,승,1,0,0,2,0,0,1,1,-1,-1,-1,-1,5,9,0,2,-1,-1,-1,-1,-1,-1,2020,5,27,2,KT,KIA,0
LG,승,0,5,0,4,1,0,1,4,0,-1,-1,-1,15,19,1,4,-1,-1,-1,-1,-1,-1,2020,5,27,2,한화,LG,0
한화,패,1,0,0,0,2,0,0,1,0,-1,-1,-1,4,10,2,1,-1,-1,-1,-1,-1,-1,2020,5,27,2,한화,LG,0
SK,승,0,1,0,0,2,0,3,0,0,-1,-1,-1,6,11,0,3,-1,-1,-1,-1,-1,-1,2020,5,28,3,두산,SK,0
두산,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,3,1,3,-1,-1,-1,-1,-1,-1,2020,5,28,3,두산,SK,0
삼성,승,0,1,0,1,0,1,0,0,0,-1,-1,-1,3,7,0,3,-1,-1,-1,-1,-1,-1,2020,5,28,3,롯데,삼성,0
롯데,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,5,0,7,-1,-1,-1,-1,-1,-1,2020,5,28,3,롯데,삼성,0
키움,패,0,3,2,0,0,0,0,0,1,-1,-1,-1,6,15,0,3,-1,-1,-1,-1,-1,-1,2020,5,28,3,NC,키움,0
NC,승,2,0,1,0,1,0,3,2,-1,-1,-1,-1,9,13,0,1,-1,-1,-1,-1,-1,-1,2020,5,28,3,NC,키움,0
KIA,패,2,0,1,0,2,0,0,0,0,-1,-1,-1,5,9,0,4,-1,-1,-1,-1,-1,-1,2020,5,28,3,KT,KIA,0
KT,승,0,1,0,5,0,0,0,0,-1,-1,-1,-1,6,12,1,3,-1,-1,-1,-1,-1,-1,2020,5,28,3,KT,KIA,0
LG,승,2,0,0,1,0,0,0,0,0,-1,-1,-1,3,13,1,0,-1,-1,-1,-1,-1,-1,2020,5,28,3,한화,LG,0
한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,1,3,-1,-1,-1,-1,-1,-1,2020,5,28,3,한화,LG,0
롯데,패,0,0,0,1,0,1,0,0,0,-1,-1,-1,2,10,0,4,-1,-1,-1,-1,-1,-1,2020,5,29,4,두산,롯데,0
두산,승,0,0,2,1,0,0,1,0,-1,-1,-1,-1,4,5,0,3,-1,-1,-1,-1,-1,-1,2020,5,29,4,두산,롯데,0
한화,패,0,0,1,0,1,0,2,0,2,-1,-1,-1,6,13,1,4,-1,-1,-1,-1,-1,-1,2020,5,29,4,SK,한화,0
SK,승,1,0,3,2,1,1,0,0,-1,-1,-1,-1,8,11,3,3,-1,-1,-1,-1,-1,-1,2020,5,29,4,SK,한화,0
NC,패,0,2,1,0,0,1,0,0,0,-1,-1,-1,4,8,1,2,-1,-1,-1,-1,-1,-1,2020,5,29,4,삼성,NC,0
삼성,승,0,0,0,0,0,0,3,0,2,-1,-1,-1,5,9,0,0,-1,-1,-1,-1,-1,-1,2020,5,29,4,삼성,NC,0
LG,승,0,0,0,2,0,0,0,3,1,-1,-1,-1,6,10,0,3,-1,-1,-1,-1,-1,-1,2020,5,29,4,KIA,LG,0
KIA,패,0,0,0,1,0,0,0,0,1,-1,-1,-1,2,7,0,2,-1,-1,-1,-1,-1,-1,2020,5,29,4,KIA,LG,0
KT,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,8,2,1,-1,-1,-1,-1,-1,-1,2020,5,29,4,키움,KT,0
키움,승,0,0,2,0,0,0,3,0,-1,-1,-1,-1,5,7,2,8,-1,-1,-1,-1,-1,-1,2020,5,29,4,키움,KT,0
LG,패,0,0,0,0,0,2,0,1,3,-1,-1,-1,6,6,1,6,-1,-1,-1,-1,-1,-1,2020,5,30,5,KIA,LG,0
KIA,승,0,0,0,0,7,3,0,0,-1,-1,-1,-1,10,14,1,4,-1,-1,-1,-1,-1,-1,2020,5,30,5,KIA,LG,0
롯데,패,1,0,1,0,1,0,0,0,1,0,0,-1,4,11,1,4,-1,-1,-1,-1,-1,-1,2020,5,30,5,두산,롯데,0
두산,승,0,0,0,0,0,1,2,0,1,0,1,-1,5,11,0,5,-1,-1,-1,-1,-1,-1,2020,5,30,5,두산,롯데,0
한화,패,0,0,0,3,0,0,0,0,0,-1,-1,-1,3,2,1,7,-1,-1,-1,-1,-1,-1,2020,5,30,5,SK,한화,0
SK,승,0,0,0,0,4,0,3,2,-1,-1,-1,-1,9,8,2,12,-1,-1,-1,-1,-1,-1,2020,5,30,5,SK,한화,0
NC,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,4,0,4,-1,-1,-1,-1,-1,-1,2020,5,30,5,삼성,NC,0
삼성,승,0,1,0,1,0,1,4,2,-1,-1,-1,-1,9,12,0,6,-1,-1,-1,-1,-1,-1,2020,5,30,5,삼성,NC,0
KT,패,0,0,2,0,0,0,1,0,0,-1,-1,-1,3,7,1,1,-1,-1,-1,-1,-1,-1,2020,5,30,5,키움,KT,0
키움,승,0,0,0,2,3,7,0,2,-1,-1,-1,-1,14,16,0,8,-1,-1,-1,-1,-1,-1,2020,5,30,5,키움,KT,0
롯데,승,0,0,0,0,2,0,1,0,0,0,5,-1,8,8,1,11,-1,-1,-1,-1,-1,-1,2020,5,31,6,두산,롯데,0
두산,패,0,0,0,1,0,0,0,2,0,0,0,-1,3,11,2,3,-1,-1,-1,-1,-1,-1,2020,5,31,6,두산,롯데,0
한화,패,3,0,0,1,0,0,0,0,0,-1,-1,-1,4,5,0,4,-1,-1,-1,-1,-1,-1,2020,5,31,6,SK,한화,0
SK,승,2,0,0,2,1,1,0,0,-1,-1,-1,-1,6,10,1,9,-1,-1,-1,-1,-1,-1,2020,5,31,6,SK,한화,0
NC,승,1,2,0,2,3,0,1,3,6,-1,-1,-1,18,21,1,4,-1,-1,-1,-1,-1,-1,2020,5,31,6,삼성,NC,0
삼성,패,0,0,0,0,0,0,3,1,3,-1,-1,-1,7,10,3,2,-1,-1,-1,-1,-1,-1,2020,5,31,6,삼성,NC,0
LG,승,2,1,2,0,3,0,5,0,0,-1,-1,-1,13,20,0,3,-1,-1,-1,-1,-1,-1,2020,5,31,6,KIA,LG,0
KIA,패,0,3,0,1,0,0,0,0,1,-1,-1,-1,5,11,0,1,-1,-1,-1,-1,-1,-1,2020,5,31,6,KIA,LG,0
KT,승,3,3,2,1,0,0,0,3,0,-1,-1,-1,12,14,3,9,-1,-1,-1,-1,-1,-1,2020,5,31,6,키움,KT,0
키움,패,0,0,2,5,0,0,1,0,0,-1,-1,-1,8,10,0,5,-1,-1,-1,-1,-1,-1,2020,5,31,6,키움,KT,0
삼성,승,2,0,0,0,0,0,0,0,0,-1,-1,-1,2,6,0,3,-1,-1,-1,-1,-1,-1,2020,6,2,1,LG,삼성,0
LG,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,0,0,-1,-1,-1,-1,-1,-1,2020,6,2,1,LG,삼성,0
SK,승,3,0,0,4,1,0,0,0,0,-1,-1,-1,8,11,1,8,-1,-1,-1,-1,-1,-1,2020,6,2,1,NC,SK,0
NC,패,0,1,0,0,0,0,0,0,1,-1,-1,-1,2,7,2,2,-1,-1,-1,-1,-1,-1,2020,6,2,1,NC,SK,0
두산,승,3,4,3,0,0,0,1,0,0,-1,-1,-1,11,18,1,3,-1,-1,-1,-1,-1,-1,2020,6,2,1,KT,두산,0
KT,패,1,0,0,0,1,2,0,3,1,-1,-1,-1,8,12,1,4,-1,-1,-1,-1,-1,-1,2020,6,2,1,KT,두산,0
롯데,패,0,0,0,0,1,1,0,0,0,-1,-1,-1,2,7,0,2,-1,-1,-1,-1,-1,-1,2020,6,2,1,KIA,롯데,0
KIA,승,1,0,0,0,0,3,3,0,-1,-1,-1,-1,7,12,0,3,-1,-1,-1,-1,-1,-1,2020,6,2,1,KIA,롯데,0
키움,승,2,0,4,1,1,2,2,0,3,-1,-1,-1,15,17,1,10,-1,-1,-1,-1,-1,-1,2020,6,2,1,한화,키움,0
한화,패,0,0,3,0,0,0,0,0,0,-1,-1,-1,3,8,3,0,-1,-1,-1,-1,-1,-1,2020,6,2,1,한화,키움,0
삼성,승,0,0,0,4,4,0,2,0,2,-1,-1,-1,12,12,0,6,-1,-1,-1,-1,-1,-1,2020,6,3,2,LG,삼성,0
LG,패,0,1,1,1,0,2,1,0,0,-1,-1,-1,6,14,1,1,-1,-1,-1,-1,-1,-1,2020,6,3,2,LG,삼성,0
SK,패,1,1,0,2,0,0,0,0,2,-1,-1,-1,6,11,0,4,-1,-1,-1,-1,-1,-1,2020,6,3,2,NC,SK,0
NC,승,5,0,0,2,1,0,0,0,-1,-1,-1,-1,8,14,2,5,-1,-1,-1,-1,-1,-1,2020,6,3,2,NC,SK,0
두산,패,0,0,0,0,0,0,0,0,2,-1,-1,-1,2,6,2,4,-1,-1,-1,-1,-1,-1,2020,6,3,2,KT,두산,0
KT,승,2,0,0,1,1,0,3,0,-1,-1,-1,-1,7,14,0,1,-1,-1,-1,-1,-1,-1,2020,6,3,2,KT,두산,0
롯데,패,1,0,0,0,0,0,0,0,1,-1,-1,-1,2,3,2,3,-1,-1,-1,-1,-1,-1,2020,6,3,2,KIA,롯데,0
KIA,승,1,1,1,0,7,0,1,0,-1,-1,-1,-1,11,14,0,8,-1,-1,-1,-1,-1,-1,2020,6,3,2,KIA,롯데,0
키움,승,3,2,0,0,1,0,0,0,0,-1,-1,-1,6,10,0,4,-1,-1,-1,-1,-1,-1,2020,6,3,2,한화,키움,0
한화,패,2,0,0,0,0,0,0,0,0,-1,-1,-1,2,7,4,2,-1,-1,-1,-1,-1,-1,2020,6,3,2,한화,키움,0
삼성,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,1,3,-1,-1,-1,-1,-1,-1,2020,6,4,3,LG,삼성,0
LG,승,0,2,4,5,0,0,0,0,-1,-1,-1,-1,11,14,1,1,-1,-1,-1,-1,-1,-1,2020,6,4,3,LG,삼성,0
SK,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,1,4,-1,-1,-1,-1,-1,-1,2020,6,4,3,NC,SK,0
NC,승,1,1,0,6,1,0,0,1,-1,-1,-1,-1,10,10,0,14,-1,-1,-1,-1,-1,-1,2020,6,4,3,NC,SK,0
두산,승,2,0,6,4,0,1,0,1,0,-1,-1,-1,14,14,0,7,-1,-1,-1,-1,-1,-1,2020,6,4,3,KT,두산,0
KT,패,1,0,0,0,4,0,0,0,3,-1,-1,-1,8,11,0,6,-1,-1,-1,-1,-1,-1,2020,6,4,3,KT,두산,0
롯데,패,0,0,0,0,0,1,1,0,1,-1,-1,-1,3,10,0,3,-1,-1,-1,-1,-1,-1,2020,6,4,3,KIA,롯데,0
KIA,승,2,0,0,3,0,1,1,0,-1,-1,-1,-1,7,9,1,1,-1,-1,-1,-1,-1,-1,2020,6,4,3,KIA,롯데,0
키움,승,2,0,0,0,0,2,3,0,0,-1,-1,-1,7,11,1,3,-1,-1,-1,-1,-1,-1,2020,6,4,3,한화,키움,0
한화,패,0,0,0,1,0,0,2,0,0,-1,-1,-1,3,8,1,0,-1,-1,-1,-1,-1,-1,2020,6,4,3,한화,키움,0
KIA,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,5,0,5,-1,-1,-1,-1,-1,-1,2020,6,5,4,두산,KIA,0
두산,승,1,0,0,0,0,0,4,0,-1,-1,-1,-1,5,7,1,1,-1,-1,-1,-1,-1,-1,2020,6,5,4,두산,KIA,0
삼성,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,7,1,2,-1,-1,-1,-1,-1,-1,2020,6,5,4,SK,삼성,0
SK,승,0,0,0,2,0,0,0,2,-1,-1,-1,-1,4,6,0,6,-1,-1,-1,-1,-1,-1,2020,6,5,4,SK,삼성,0
KT,패,0,0,0,2,0,1,1,0,0,-1,-1,-1,4,9,0,3,-1,-1,-1,-1,-1,-1,2020,6,5,4,롯데,KT,0
롯데,승,0,2,1,0,0,0,3,0,-1,-1,-1,-1,6,10,0,2,-1,-1,-1,-1,-1,-1,2020,6,5,4,롯데,KT,0
LG,패,0,0,0,2,0,0,0,0,1,-1,-1,-1,3,6,0,1,-1,-1,-1,-1,-1,-1,2020,6,5,4,키움,LG,0
키움,승,3,3,0,0,0,0,0,0,-1,-1,-1,-1,6,8,0,5,-1,-1,-1,-1,-1,-1,2020,6,5,4,키움,LG,0
NC,승,2,0,1,1,3,0,4,0,2,-1,-1,-1,13,17,0,7,-1,-1,-1,-1,-1,-1,2020,6,5,4,한화,NC,0
한화,패,0,0,0,0,0,0,0,0,2,-1,-1,-1,2,3,1,7,-1,-1,-1,-1,-1,-1,2020,6,5,4,한화,NC,0
KIA,패,2,0,0,0,0,1,0,0,0,-1,-1,-1,3,7,1,1,-1,-1,-1,-1,-1,-1,2020,6,6,5,두산,KIA,0
두산,승,0,0,1,0,0,0,2,0,1,-1,-1,-1,4,9,0,1,-1,-1,-1,-1,-1,-1,2020,6,6,5,두산,KIA,0
NC,승,0,0,1,3,4,0,0,0,6,-1,-1,-1,14,14,0,4,-1,-1,-1,-1,-1,-1,2020,6,6,5,한화,NC,0
한화,패,0,0,0,0,0,1,0,1,0,-1,-1,-1,2,11,1,0,-1,-1,-1,-1,-1,-1,2020,6,6,5,한화,NC,0
삼성,패,0,0,0,0,2,0,0,0,2,-1,-1,-1,4,7,0,4,-1,-1,-1,-1,-1,-1,2020,6,6,5,SK,삼성,0
SK,승,0,2,3,0,1,0,0,0,-1,-1,-1,-1,6,6,0,9,-1,-1,-1,-1,-1,-1,2020,6,6,5,SK,삼성,0
KT,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,0,0,-1,-1,-1,-1,-1,-1,2020,6,6,5,롯데,KT,0
롯데,승,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,5,0,4,-1,-1,-1,-1,-1,-1,2020,6,6,5,롯데,KT,0
LG,패,2,0,0,1,0,0,1,0,0,-1,-1,-1,4,6,0,5,-1,-1,-1,-1,-1,-1,2020,6,6,5,키움,LG,0
키움,승,0,0,0,0,0,0,2,1,2,-1,-1,-1,5,10,0,4,-1,-1,-1,-1,-1,-1,2020,6,6,5,키움,LG,0
KIA,패,1,0,0,0,0,1,0,0,0,-1,-1,-1,2,9,3,4,-1,-1,-1,-1,-1,-1,2020,6,7,6,두산,KIA,0
두산,승,0,0,0,0,0,2,1,0,-1,-1,-1,-1,3,10,0,4,-1,-1,-1,-1,-1,-1,2020,6,7,6,두산,KIA,0
삼성,승,0,0,0,2,0,0,0,1,0,-1,-1,-1,3,9,1,2,-1,-1,-1,-1,-1,-1,2020,6,7,6,SK,삼성,0
SK,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,0,3,-1,-1,-1,-1,-1,-1,2020,6,7,6,SK,삼성,0
KT,패,1,0,0,0,0,0,0,1,0,-1,-1,-1,2,8,0,1,-1,-1,-1,-1,-1,-1,2020,6,7,6,롯데,KT,0
롯데,승,3,0,0,0,1,0,0,1,-1,-1,-1,-1,5,9,0,3,-1,-1,-1,-1,-1,-1,2020,6,7,6,롯데,KT,0
LG,승,0,0,0,0,0,2,1,5,0,-1,-1,-1,8,14,0,3,-1,-1,-1,-1,-1,-1,2020,6,7,6,키움,LG,0
키움,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,7,3,5,-1,-1,-1,-1,-1,-1,2020,6,7,6,키움,LG,0
NC,승,1,0,3,0,0,2,1,0,1,-1,-1,-1,8,13,0,6,-1,-1,-1,-1,-1,-1,2020,6,7,6,한화,NC,0
한화,패,0,0,0,0,0,1,0,1,0,-1,-1,-1,2,5,1,1,-1,-1,-1,-1,-1,-1,2020,6,7,6,한화,NC,0
SK,승,0,1,0,0,0,0,0,1,0,3,-1,-1,5,10,1,4,-1,-1,-1,-1,-1,-1,2020,6,9,1,LG,SK,0
LG,패,0,0,0,0,1,0,0,1,0,1,-1,-1,3,11,0,8,-1,-1,-1,-1,-1,-1,2020,6,9,1,LG,SK,0
한화,패,0,0,0,0,0,0,3,0,0,-1,-1,-1,3,10,0,4,-1,-1,-1,-1,-1,-1,2020,6,9,1,롯데,한화,0
롯데,승,0,0,0,4,3,1,0,1,-1,-1,-1,-1,9,16,1,1,-1,-1,-1,-1,-1,-1,2020,6,9,1,롯데,한화,0
키움,승,2,0,0,0,2,0,0,0,1,-1,-1,-1,5,11,0,7,-1,-1,-1,-1,-1,-1,2020,6,9,1,삼성,키움,0
삼성,패,1,0,1,0,0,1,0,0,0,-1,-1,-1,3,11,0,4,-1,-1,-1,-1,-1,-1,2020,6,9,1,삼성,키움,0
두산,패,0,0,0,4,2,2,0,0,0,-1,-1,-1,8,11,0,5,-1,-1,-1,-1,-1,-1,2020,6,9,1,NC,두산,0
NC,승,3,0,0,7,0,2,0,0,-1,-1,-1,-1,12,12,1,7,-1,-1,-1,-1,-1,-1,2020,6,9,1,NC,두산,0
KIA,승,1,0,0,0,2,0,0,0,0,-1,-1,-1,3,5,0,2,-1,-1,-1,-1,-1,-1,2020,6,9,1,KT,KIA,0
KT,패,0,0,0,1,0,0,0,1,0,-1,-1,-1,2,7,0,2,-1,-1,-1,-1,-1,-1,2020,6,9,1,KT,KIA,0
한화,패,0,1,0,0,1,0,0,0,0,-1,-1,-1,2,6,2,0,-1,-1,-1,-1,-1,-1,2020,6,10,2,롯데,한화,0
롯데,승,0,5,1,1,1,0,4,0,-1,-1,-1,-1,12,14,1,6,-1,-1,-1,-1,-1,-1,2020,6,10,2,롯데,한화,0
키움,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,4,1,3,-1,-1,-1,-1,-1,-1,2020,6,10,2,삼성,키움,0
삼성,승,1,0,0,0,0,2,0,1,-1,-1,-1,-1,4,8,0,3,-1,-1,-1,-1,-1,-1,2020,6,10,2,삼성,키움,0
두산,승,1,0,0,0,1,0,5,1,1,-1,-1,-1,9,11,0,6,-1,-1,-1,-1,-1,-1,2020,6,10,2,NC,두산,0
NC,패,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,7,0,0,-1,-1,-1,-1,-1,-1,2020,6,10,2,NC,두산,0
KIA,승,6,3,0,0,1,-1,-1,-1,-1,-1,-1,-1,10,7,0,10,-1,-1,-1,-1,-1,-1,2020,6,10,2,KT,KIA,0
KT,패,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,3,1,0,-1,-1,-1,-1,-1,-1,2020,6,10,2,KT,KIA,0
SK,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,6,0,1,-1,-1,-1,-1,-1,-1,2020,6,11,3,LG,SK,1
LG,승,0,0,0,1,0,0,2,0,-1,-1,-1,-1,3,10,1,4,-1,-1,-1,-1,-1,-1,2020,6,11,3,LG,SK,1
SK,패,0,0,2,0,0,1,0,0,0,-1,-1,-1,3,9,0,2,-1,-1,-1,-1,-1,-1,2020,6,11,3,LG,SK,2
LG,승,1,0,0,0,0,2,1,0,-1,-1,-1,-1,4,4,0,6,-1,-1,-1,-1,-1,-1,2020,6,11,3,LG,SK,2
한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,0,6,-1,-1,-1,-1,-1,-1,2020,6,11,3,롯데,한화,0
롯데,승,2,0,0,1,1,0,0,1,-1,-1,-1,-1,5,10,1,5,-1,-1,-1,-1,-1,-1,2020,6,11,3,롯데,한화,0
키움,패,0,1,0,0,0,2,0,0,0,-1,-1,-1,3,6,0,3,-1,-1,-1,-1,-1,-1,2020,6,11,3,삼성,키움,0
삼성,승,0,3,0,0,3,0,0,0,-1,-1,-1,-1,6,7,1,3,-1,-1,-1,-1,-1,-1,2020,6,11,3,삼성,키움,0
두산,패,0,0,1,0,0,1,0,3,0,-1,-1,-1,5,11,0,3,-1,-1,-1,-1,-1,-1,2020,6,11,3,NC,두산,0
NC,승,0,0,1,1,3,2,0,0,-1,-1,-1,-1,7,14,0,0,-1,-1,-1,-1,-1,-1,2020,6,11,3,NC,두산,0
KIA,패,0,0,0,0,3,4,0,0,1,-1,-1,-1,8,15,1,1,-1,-1,-1,-1,-1,-1,2020,6,11,3,KT,KIA,0
KT,승,1,0,4,4,4,0,0,0,-1,-1,-1,-1,13,16,0,5,-1,-1,-1,-1,-1,-1,2020,6,11,3,KT,KIA,0
롯데,패,1,0,1,0,0,0,0,0,0,0,-1,-1,2,9,1,7,-1,-1,-1,-1,-1,-1,2020,6,12,4,LG,롯데,0
LG,승,0,0,1,0,0,0,0,1,0,1,-1,-1,3,4,0,3,-1,-1,-1,-1,-1,-1,2020,6,12,4,LG,롯데,0
KIA,승,2,0,0,0,0,2,0,2,0,-1,-1,-1,6,9,0,4,-1,-1,-1,-1,-1,-1,2020,6,12,4,SK,KIA,0
SK,패,0,0,0,3,0,0,0,0,0,-1,-1,-1,3,5,1,4,-1,-1,-1,-1,-1,-1,2020,6,12,4,SK,KIA,0
키움,승,1,0,0,0,0,0,1,0,0,1,-1,-1,3,4,0,4,-1,-1,-1,-1,-1,-1,2020,6,12,4,NC,키움,0
NC,패,0,0,0,0,0,0,2,0,0,0,-1,-1,2,8,1,5,-1,-1,-1,-1,-1,-1,2020,6,12,4,NC,키움,0
두산,승,1,0,2,0,1,0,0,0,1,-1,-1,-1,5,9,1,5,-1,-1,-1,-1,-1,-1,2020,6,12,4,한화,두산,0
한화,패,0,0,0,0,0,0,0,0,2,-1,-1,-1,2,5,1,4,-1,-1,-1,-1,-1,-1,2020,6,12,4,한화,두산,0
KT,패,0,0,0,1,0,0,1,1,0,-1,-1,-1,3,6,0,2,-1,-1,-1,-1,-1,-1,2020,6,13,5,삼성,KT,1
삼성,승,0,0,0,0,4,0,0,1,-1,-1,-1,-1,5,7,0,3,-1,-1,-1,-1,-1,-1,2020,6,13,5,삼성,KT,1
롯데,승,2,0,0,0,1,0,4,0,0,-1,-1,-1,7,8,0,8,-1,-1,-1,-1,-1,-1,2020,6,13,5,LG,롯데,0
LG,패,1,0,0,4,0,1,0,0,0,-1,-1,-1,6,10,2,2,-1,-1,-1,-1,-1,-1,2020,6,13,5,LG,롯데,0
KIA,승,0,0,1,0,0,0,0,1,0,-1,-1,-1,2,6,1,2,-1,-1,-1,-1,-1,-1,2020,6,13,5,SK,KIA,0
SK,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,5,0,2,-1,-1,-1,-1,-1,-1,2020,6,13,5,SK,KIA,0
키움,승,2,0,6,2,2,0,1,1,4,-1,-1,-1,18,17,0,6,-1,-1,-1,-1,-1,-1,2020,6,13,5,NC,키움,0
NC,패,0,0,3,0,1,0,0,0,1,-1,-1,-1,5,11,1,6,-1,-1,-1,-1,-1,-1,2020,6,13,5,NC,키움,0
두산,패,2,2,0,0,1,0,0,1,0,-1,-1,-1,6,11,0,8,-1,-1,-1,-1,-1,-1,2020,6,13,5,한화,두산,0
한화,승,2,1,0,1,0,0,2,0,1,-1,-1,-1,7,10,1,6,-1,-1,-1,-1,-1,-1,2020,6,13,5,한화,두산,0
KT,승,2,0,0,0,3,0,0,0,2,-1,-1,-1,7,8,2,9,-1,-1,-1,-1,-1,-1,2020,6,13,5,삼성,KT,2
삼성,패,1,0,2,1,0,0,0,0,0,-1,-1,-1,4,8,0,4,-1,-1,-1,-1,-1,-1,2020,6,13,5,삼성,KT,2
롯데,패,2,0,0,2,0,0,2,0,0,-1,-1,-1,6,16,1,1,-1,-1,-1,-1,-1,-1,2020,6,14,6,LG,롯데,0
LG,승,0,0,0,0,4,6,0,0,-1,-1,-1,-1,10,14,2,3,-1,-1,-1,-1,-1,-1,2020,6,14,6,LG,롯데,0
KIA,패,0,0,0,0,0,0,1,1,1,-1,-1,-1,3,7,0,2,-1,-1,-1,-1,-1,-1,2020,6,14,6,SK,KIA,0
SK,승,0,0,2,0,0,1,0,0,1,-1,-1,-1,4,3,0,2,-1,-1,-1,-1,-1,-1,2020,6,14,6,SK,KIA,0
KT,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,11,0,1,-1,-1,-1,-1,-1,-1,2020,6,14,6,삼성,KT,0
삼성,승,2,0,3,0,2,1,4,0,-1,-1,-1,-1,12,16,0,3,-1,-1,-1,-1,-1,-1,2020,6,14,6,삼성,KT,0
키움,패,0,0,0,3,0,0,1,0,1,-1,-1,-1,5,8,1,5,-1,-1,-1,-1,-1,-1,2020,6,14,6,NC,키움,0
NC,승,0,1,2,1,1,1,3,0,-1,-1,-1,-1,9,13,0,5,-1,-1,-1,-1,-1,-1,2020,6,14,6,NC,키움,0
두산,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,9,0,2,-1,-1,-1,-1,-1,-1,2020,6,14,6,한화,두산,0
한화,승,0,0,1,0,2,0,0,0,-1,-1,-1,-1,3,7,1,3,-1,-1,-1,-1,-1,-1,2020,6,14,6,한화,두산,0
삼성,승,0,0,0,0,0,3,0,1,0,-1,-1,-1,4,8,1,4,-1,-1,-1,-1,-1,-1,2020,6,16,1,두산,삼성,0
두산,패,0,0,1,2,0,0,0,0,0,-1,-1,-1,3,6,1,10,-1,-1,-1,-1,-1,-1,2020,6,16,1,두산,삼성,0
KT,승,0,0,1,0,0,2,0,0,2,1,-1,-1,6,9,0,8,-1,-1,-1,-1,-1,-1,2020,6,16,1,SK,KT,0
SK,패,0,0,1,0,0,0,1,2,1,0,-1,-1,5,12,1,4,-1,-1,-1,-1,-1,-1,2020,6,16,1,SK,KT,0
NC,패,0,0,3,0,0,0,0,1,0,-1,-1,-1,4,10,1,3,-1,-1,-1,-1,-1,-1,2020,6,16,1,KIA,NC,0
KIA,승,0,0,1,0,0,2,2,2,-1,-1,-1,-1,7,8,0,8,-1,-1,-1,-1,-1,-1,2020,6,16,1,KIA,NC,0
롯데,승,0,2,0,1,1,0,0,3,0,-1,-1,-1,7,10,1,3,-1,-1,-1,-1,-1,-1,2020,6,16,1,키움,롯데,0
키움,패,0,1,0,0,2,0,0,1,1,-1,-1,-1,5,6,3,4,-1,-1,-1,-1,-1,-1,2020,6,16,1,키움,롯데,0
LG,승,5,0,1,0,1,0,0,1,1,-1,-1,-1,9,15,0,3,-1,-1,-1,-1,-1,-1,2020,6,16,1,한화,LG,0
한화,패,0,0,0,0,0,0,3,0,2,-1,-1,-1,5,11,1,5,-1,-1,-1,-1,-1,-1,2020,6,16,1,한화,LG,0
